51016007	39.297465	-76.659204	821	39	0	0.004100084	1290	24510160500
51016008	39.297465	-76.659204	1223	57	0	0.004100084	1290	24510160500
51016009	39.297603	-76.665865	1385	51	0	0.002037994	1291	24510160600
51016010	39.300515	-76.659139	803	36	0	0.003727796	1290	24510160500
51016011	39.304286	-76.662695	584	27	0	0.005553221	1292	24510160700
51016012	39.303368	-76.670619	1451	66	0	0.002586272	1292	24510160700
51016013	39.294835	-76.679833	1494	54	0	0.004896372	1310	24510200701
51016014	39.294962	-76.683572	2521	77	0	0.003169807	1293	24510160801
51017001	39.301126	-76.626612	1389	100	0	0.000903141	1296	24510170200
51017002	39.296266	-76.632649	1016	36	0	0.002359069	1297	24510170300
51018001	39.292257	-76.634435	847	43	0	0.001878678	1299	24510180200
51018002	39.287364	-76.63283	1172	130	0	0.00017674	1300	24510180300
51019001	39.291147	-76.640749	1067	38	0	0.001107955	1301	24510190100
51019002	39.28687	-76.64261	1490	181	0	0.003090533	1302	24510190200
51020001	39.291719	-76.653459	1397	45	0	0.005448826	1305	24510200200
51020002	39.28687	-76.64261	571	31	0	0.003090533	1302	24510190200
51020003	39.282432	-76.656788	1785	76	0	0.00332725	1307	24510200400
51020004	39.29239	-76.661256	197	6	0	0.002850234	1305	24510200200
51020005	39.288729	-76.669306	841	26	0	0.007301719	1309	24510200600
51020006	39.281775	-76.693244	2716	97	0	0.005382169	1324	24510250102
51020007	39.282606	-76.674366	1781	79	0	0.002470801	1311	24510200702
51020008	39.282606	-76.674366	491	36	0	0.002470801	1311	24510200702
51020009	39.278032	-76.662883	391	59	0	0.006040023	1309	24510200600
51020010	39.282432	-76.656788	315	48	0	0.00332725	1307	24510200400
51020011	39.281844	-76.650274	1135	119	0	0.003054012	1306	24510200300
51021001	39.281164	-76.628965	483	141	0	0.005138271	1313	24510210100
51021002	39.281164	-76.628965	846	123	0	0.005138271	1313	24510210100
51021003	39.279758	-76.636195	997	153	0	0.004771334	1314	24510210200
51021004	39.281164	-76.628965	293	53	0	0.005138271	1313	24510210100
51022001	39.281465	-76.613414	581	180	0	0.001407292	1315	24510220100
51022002	39.279788	-76.612866	755	306	0	0.003170495	1315	24510220100
